,id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,date,year,x,y
15553,36117552,Quiet 1BR Apt in West Village/NYU,1196848,Kim,Manhattan,West Village,Entire home/apt,185,2,2,2019-07-07,0.85,1,6,2019-07-05,2019,-8238752.174025453,4973426.4756411845
15554,36117652,"In the heart of the Upper East Side, Manhattan",7464960,Charlie,Manhattan,Upper East Side,Entire home/apt,200,2,1,2019-06-30,0.39,1,54,2019-06-30,2019,-8232957.994529663,4978838.746735181
15555,36130876,Kosy apt w modern new furniture in the heart of NY,7441368,Chris And Jamie,Manhattan,Hell's Kitchen,Entire home/apt,175,1,10,2019-09-07,6.0,2,189,2019-07-26,2019,-8236867.535046323,4976394.5506510865
15556,36133997,Refreshing apt in the heart of downtown,8415945,Dennis,Manhattan,Greenwich Village,Entire home/apt,157,3,2,2019-07-18,0.77,1,179,2019-06-28,2019,-8237859.3917092895,4972550.918768117
15557,36134580,COSY 2BR APARTMENT IN LOWER EAST SIDE,55814811,Doni,Manhattan,Lower East Side,Entire home/apt,198,3,1,2019-07-21,0.56,1,0,2019-07-21,2019,-8235926.885349119,4971112.883956054
15558,36134670,Amazing and clean apartment-15 min to Central Park,271784048,Deruchett,Manhattan,Harlem,Private room,60,3,4,2019-09-11,1.9,1,321,2019-07-13,2019,-8230734.944298522,4986711.95250268
15559,36136845,Chic and Charming Upper East Side Pied-a-Terre,71482622,Mike,Manhattan,Upper East Side,Entire home/apt,390,3,2,2019-08-17,1.54,1,32,2019-08-06,2019,-8233264.123129345,4978818.167666746
15560,36137064,BEAUTIFUL 2 BEDROOM APARTMENT BY TIMES SQUARE,271015294,Natalia,Manhattan,Hell's Kitchen,Entire home/apt,250,3,10,2019-09-10,5.56,1,152,2019-07-22,2019,-8236563.632836456,4977176.39171142
15561,36138789,Room with Amazing location in Manhattan,31846499,Veronika,Manhattan,East Harlem,Private room,73,180,1,2019-08-31,1.0,1,0,2019-08-31,2019,-8231661.122461922,4981083.595488676
15562,36139954,Walk to Central Park and Times Square - Cozy place,271393608,Michael,Manhattan,Hell's Kitchen,Shared room,85,1,2,2019-06-30,0.79,6,0,2019-06-29,2019,-8236218.542414999,4978184.647559874
15563,36140236,Beautiful room near central park,271393608,Michael,Manhattan,Hell's Kitchen,Shared room,80,1,1,2019-06-30,0.4,6,0,2019-06-30,2019,-8236068.261102428,4977946.536937873
15564,36140620,Cozy room in Nyc,271393608,Michael,Manhattan,Hell's Kitchen,Shared room,75,1,2,2019-07-18,0.97,6,0,2019-07-13,2019,-8236014.827746847,4978216.984017935
15565,36140801,Stylish room in midtown,271393608,Michael,Manhattan,Hell's Kitchen,Shared room,80,1,1,2019-06-30,0.4,6,0,2019-06-30,2019,-8236191.825737208,4978121.4447918525
15566,36142537,2 Bedroom Home away from home,62154352,Emily,Manhattan,Harlem,Entire home/apt,175,2,3,2019-09-02,1.91,1,22,2019-07-29,2019,-8232233.304644599,4984985.009177402
15567,36144933,BEST DEAL 2 BR APT IN MANHATTAN! 6 BEDS AVAILABLE!,270583057,Reccie M.,Manhattan,Washington Heights,Entire home/apt,195,5,2,2019-08-11,1.05,1,250,2019-07-19,2019,-8230983.186762991,4989308.8268697
15568,36149281,My Cozy Two Bedroom Apt in Soho - Very Conve,1387341,Dan,Manhattan,SoHo,Entire home/apt,250,2,7,2019-08-16,2.8,1,240,2019-07-01,2019,-8237308.360229864,4971720.97501028
15569,36152878,Cozy Apartment in Midtown West,271928929,Asil,Manhattan,Hell's Kitchen,Entire home/apt,75,1,11,2019-08-14,4.4,1,41,2019-07-01,2019,-8236883.119775034,4976127.093072717
15570,36168631,The coziest garden apartment in Harlem!!,4169722,Jophiel,Manhattan,Harlem,Entire home/apt,100,2,2,2019-07-21,1.03,1,0,2019-07-17,2019,-8231277.070218684,4983823.098362743
15571,36169764,Studio (200 sq ft.) near Times Square!,78501032,Eileen,Manhattan,Hell's Kitchen,Entire home/apt,134,1,4,2019-09-02,1.94,1,257,2019-07-14,2019,-8236541.368938299,4977102.907744657
15572,36169832,"Tiny Room only for “1 lady”
Solo (female)Travelers",264823783,Wada,Manhattan,Harlem,Private room,50,7,4,2019-08-25,1.9,2,75,2019-07-13,2019,-8232395.831101158,4985713.112408739
15573,36170293,Convenient and Spacious Sugar Hill Apartment,272034378,Cristian,Manhattan,Harlem,Private room,45,2,3,2019-07-28,1.55,1,0,2019-07-17,2019,-8231103.411813048,4987016.4793225825
15574,36172164,Sleeping Easy on the East Side! 1 Bed/1 Bath,270629822,Jasson,Manhattan,East Harlem,Entire home/apt,199,3,9,2019-09-09,3.55,1,295,2019-06-30,2019,-8231491.916835915,4980807.188084054
15575,36172249,Premier room in Downtown Manhattan,253552326,Grace,Manhattan,Chinatown,Private room,98,1,11,2019-08-29,4.4,4,88,2019-07-01,2019,-8237236.00256085,4970200.818282008
15576,36172519,"Cozy, Spacious and private apartment in NYC",219573002,Camille,Manhattan,Washington Heights,Entire home/apt,125,2,3,2019-09-08,1.7,1,0,2019-07-22,2019,-8230065.914158853,4990960.004017301
15577,36175986,A home away from home,236877765,Devin,Manhattan,Harlem,Entire home/apt,110,2,1,2019-09-02,1.0,1,7,2019-09-02,2019,-8230728.2651290735,4987207.7329097325
15578,36178893,♥~Cutest apartment in the East Village~♥,222487531,Andi,Manhattan,East Village,Entire home/apt,215,2,5,2019-07-30,3.26,1,70,2019-07-30,2019,-8235871.225603722,4972687.535733603
15579,36180945,✰ Manhattan Bridge ✰ STUDIO / w. Private Backyard,272118165,Feliks,Manhattan,Chinatown,Entire home/apt,135,7,3,2019-08-20,1.45,1,150,2019-07-14,2019,-8237004.458019999,4970228.722411358
15580,36182794,"Two Bedrooms with Four Beds, Bathroom, Kitchenette",266092932,Blanca,Manhattan,Hell's Kitchen,Entire home/apt,249,2,15,2019-09-12,6.62,2,293,2019-07-08,2019,-8236876.440605587,4976612.049024906
15581,36183003,Private bedroom withWiFi minutes from Central Park,82406306,Marc,Manhattan,East Harlem,Private room,78,1,3,2019-07-27,1.3,2,0,2019-07-06,2019,-8230953.130500476,4983074.548080153
15582,36196038,Room in Artsy Loft in the Upper West Side,73056987,Oscar,Manhattan,Upper West Side,Private room,200,3,3,2019-08-25,1.84,1,67,2019-07-27,2019,-8234611.088967944,4982709.852826827
15583,36198430,Spacious Modern Apt Steinway Piano Lincoln Center,42104268,Izzy,Manhattan,Upper West Side,Private room,195,1,1,2019-06-30,0.39,1,351,2019-06-30,2019,-8236306.484812724,4979429.678485921
15584,36201203,Large Quiet Studio in the UWS by Central Park,84163854,Martha,Manhattan,Upper West Side,Entire home/apt,162,2,3,2019-09-02,1.91,1,4,2019-07-28,2019,-8235578.455342937,4979773.670149506
15585,36201685,Female only vegan sanctuary for one,26325723,Suzana,Manhattan,Upper East Side,Private room,80,1,3,2019-09-02,3.0,1,11,2019-08-19,2019,-8232032.929561172,4979012.200606425
15586,36203812,Spacious 2 story home in the heart of Manhattan,3061951,Wissam,Manhattan,Midtown,Entire home/apt,255,3,2,2019-08-13,1.5,1,1,2019-08-04,2019,-8235607.398410543,4974687.062714365
15587,36204618,Easy access: Central Park & Museums,1002129,Carolyn,Manhattan,East Harlem,Private room,130,1,2,2019-08-31,1.25,1,68,2019-07-28,2019,-8232296.756754353,4980933.628798116
15588,36205674,Large Sunny Room Available,328898,Damion,Manhattan,East Harlem,Private room,59,1,5,2019-09-01,2.17,2,78,2019-07-07,2019,-8231647.764123026,4982946.609080835
15589,36209463,New Studio Great Location in NYC,268248281,Jimmy,Manhattan,Chelsea,Entire home/apt,225,3,2,2019-09-10,2.0,1,101,2019-08-16,2019,-8237402.981797039,4975924.300448606
15590,36221298,Bohemian studio in Midtown,5288346,Lauren,Manhattan,Upper East Side,Entire home/apt,120,1,5,2019-09-02,2.03,1,0,2019-07-01,2019,-8233440.007924798,4977049.999630854
15591,36223408,Private queen bedroom next to Empire State Bldg,167228202,Sarina,Manhattan,Chelsea,Private room,150,3,1,2019-09-11,1.0,1,9,2019-09-11,2019,-8236366.5973377535,4975523.136134624
15592,36228538,Great location. Great view. Brand new Apartment,12776694,Oren,Manhattan,Upper East Side,Entire home/apt,250,8,1,2019-08-07,0.81,1,0,2019-08-07,2019,-8233344.273162715,4977204.315763728
15593,36228909,Sunny SoHo Penthouse w/ Pvt. Terrace!,272485928,Michael,Manhattan,SoHo,Entire home/apt,600,3,1,2019-07-16,0.5,1,165,2019-07-16,2019,-8238159.954334433,4971622.561573914
15594,36231329,Large Designer One Bedroom on West 72nd,43461100,Keren,Manhattan,Upper West Side,Entire home/apt,240,2,3,2019-09-10,3.0,1,0,2019-08-27,2019,-8235496.07891975,4979556.101364241
15595,36233578,"✨Spacious bedroom￨walkable to UN, Empire State✨",173417532,Ed,Manhattan,Murray Hill,Private room,150,1,9,2019-09-03,4.58,3,56,2019-07-17,2019,-8234495.316697518,4975452.60345227
15596,36236981,~MANHATTAN CENTRAL~,268598775,Allie,Manhattan,Lower East Side,Entire home/apt,249,1,3,2019-08-25,1.84,1,52,2019-07-27,2019,-8236139.505576535,4971105.540092341
15597,36237967,Gorgeous 5th FL Walk-up Historic Harlem Sugar Hill,1687367,Mike,Manhattan,Harlem,Entire home/apt,215,2,8,2019-09-03,3.87,1,211,2019-07-14,2019,-8231501.9355900865,4987170.953082545
15598,36242343,SohoStyle Lower East Side Large 2 bedroom,91571876,Lena,Manhattan,Lower East Side,Entire home/apt,290,1,3,2019-08-11,1.8,1,123,2019-07-26,2019,-8235702.019977718,4970990.976532685
15599,36242888,Upper East Site Luxury 2 Bed rooms,12579773,Jean-Nicolas,Manhattan,Upper East Side,Private room,200,4,2,2019-08-18,0.83,1,0,2019-07-03,2019,-8232206.587966809,4978469.800016817
15600,36255515,Chill in Style - A Music Producer's Dream Pad,66486652,Micah,Manhattan,Upper East Side,Entire home/apt,242,2,1,2019-07-19,0.53,1,0,2019-07-19,2019,-8232128.664323253,4979120.978334696
15601,36255541,Studio steps away from Times Square.,25323622,Ariana,Manhattan,Hell's Kitchen,Entire home/apt,238,2,1,2019-09-02,1.0,1,21,2019-09-02,2019,-8236492.388362351,4977007.379414232
15602,36262925,Amazing 1BR Apartment near Columbia University,6186588,Julio,Manhattan,Morningside Heights,Entire home/apt,150,2,4,2019-08-28,3.75,1,0,2019-08-12,2019,-8232992.503571809,4985160.043175646
15603,36264980,Times Square River View,272747534,Ali,Manhattan,Hell's Kitchen,Shared room,125,2,2,2019-08-01,1.03,1,0,2019-07-17,2019,-8237213.73866269,4976986.804203795
15604,36265549,Perfect Location - Midtown Manhattan Modern 2BD!,272747109,Lynn,Manhattan,Kips Bay,Entire home/apt,220,4,4,2019-08-12,2.07,1,27,2019-07-18,2019,-8235371.401090063,4974966.235690304
15605,36267023,Humble Hutch in the Heights,10002937,Cameron,Manhattan,Washington Heights,Entire home/apt,85,1,1,2019-08-04,0.75,1,0,2019-08-04,2019,-8230758.321391587,4989163.148190084
15606,36268101,Adorable apartment decorated with local art.,95143048,Jeffree,Manhattan,East Village,Entire home/apt,200,2,1,2019-08-24,1.0,2,266,2019-08-24,2019,-8236296.466058553,4971693.066621721
15607,36270530,Heart of Harlem Studio,272787571,Rj,Manhattan,Harlem,Entire home/apt,125,5,1,2019-08-09,0.83,1,195,2019-08-09,2019,-8231397.2952687405,4984907.053869383
15608,36270801,One Bedroom Walk to Central Park or Times Square!,159239228,Touie,Manhattan,Hell's Kitchen,Entire home/apt,190,4,9,2019-09-12,4.15,1,130,2019-07-11,2019,-8236151.750720521,4977880.396128536
15609,36270959,Private bedroom on the Upper East Side - Full bed,70418696,Brady,Manhattan,East Harlem,Private room,100,2,7,2019-09-01,3.44,2,68,2019-07-15,2019,-8232158.720585766,4980939.509801407
15610,36272851,Private Bedroom in a Prewar Gramercy Building!*,19962052,Thikshan,Manhattan,Kips Bay,Private room,135,2,2,2019-07-22,0.88,3,0,2019-07-07,2019,-8235619.64355453,4973962.719500527
15611,36273046,Elegant Spacious UES private room,267839371,Celine,Manhattan,Upper East Side,Private room,120,1,12,2019-08-18,5.14,3,323,2019-07-06,2019,-8232526.074905387,4979285.61720103
15612,36273876,Manhattan cute sofa bed,267839371,Celine,Manhattan,Upper East Side,Shared room,80,1,15,2019-09-05,6.72,3,327,2019-07-09,2019,-8232592.866599861,4979072.469198087
15613,36274037,Cozy Wall Street Studio,272816114,Schmid,Manhattan,Financial District,Entire home/apt,170,1,6,2019-08-05,2.57,1,337,2019-07-06,2019,-8238797.815016679,4969048.006747988
15614,36277331,Gossip Girl  Pied-à-terre @ Central Park and Plaza,272842040,Aly,Manhattan,Upper East Side,Entire home/apt,225,3,5,2019-08-21,2.73,1,17,2019-07-21,2019,-8234279.356885379,4978039.134823359
15615,36280357,"Bright and sunny top floor, spacious apartment",49037454,Nicole,Manhattan,Chelsea,Entire home/apt,195,5,2,2019-09-05,2.0,1,15,2019-08-27,2019,-8237434.151254461,4974387.32797642
15616,36281050,"Beautiful, Sunny Loft Studio in Heart of Chelsea",15439713,Javier,Manhattan,Chelsea,Entire home/apt,181,1,5,2019-07-31,2.54,1,0,2019-07-16,2019,-8237709.110396721,4973943.619898858
15617,36307792,Private room in spacious East Village oasis,41698272,Rachel,Manhattan,East Village,Private room,72,3,7,2019-08-19,3.39,1,4,2019-07-13,2019,-8235588.4740971085,4972299.724814473
15618,36309296,2bed Home on Quiet Block ❤️,273057459,Lutfu,Manhattan,Chelsea,Entire home/apt,299,2,6,2019-08-08,2.9,1,53,2019-07-14,2019,-8237478.679050778,4974125.802234797
15619,36311334,Amazing 2 Bedrooms with a HUGE living room!!!,25585857,Lukas,Manhattan,Upper East Side,Entire home/apt,275,30,3,2019-08-25,1.58,2,134,2019-07-19,2019,-8231780.23431707,4980421.995070589
15620,36311599,Your 1B1B Home in Midtown Clean Cozy & Comfy,180397183,Xiao,Manhattan,Hell's Kitchen,Hotel room,299,1,1,2019-08-10,0.88,2,73,2019-08-10,2019,-8236811.875300927,4978190.52690792
15621,36312522,Modern Room in Heart of Harlem,84333525,Aaron,Manhattan,Harlem,Private room,75,2,3,2019-08-11,1.5,1,0,2019-07-15,2019,-8230972.05481391,4985471.876229007
15622,36312999,Perfect Place to stay in Manhattan,86813128,Tiffany,Manhattan,East Harlem,Private room,45,2,3,2019-08-20,2.5,1,0,2019-08-08,2019,-8230359.797614548,4985074.732095226
15623,36313671,Harlem Sugar Hill Gem for a budget,19510896,Stephanie,Manhattan,Harlem,Private room,70,1,4,2019-09-03,2.03,1,9,2019-07-17,2019,-8231942.760773629,4986620.743421015
15624,36315267,"Beautiful  Soho Apartment "" Renovated & Clean """,138379336,Karin,Manhattan,SoHo,Entire home/apt,285,3,1,2019-07-31,0.67,1,347,2019-07-31,2019,-8237866.070878739,4972089.666990381
15625,36316944,3Bed - Spanish Harlem Getaway 2 blocks to 1 train,167089974,Elise,Manhattan,Harlem,Entire home/apt,202,3,5,2019-08-29,2.31,1,99,2019-07-11,2019,-8232540.546439189,4985670.454357516
15626,36317597,"Alphabet City Cul de Sac, 3 roommates",130159651,Theo,Manhattan,East Village,Shared room,40,7,1,2019-08-27,1.0,1,0,2019-08-27,2019,-8235445.985148893,4971609.341934058
15627,36318560,Luxury Sun-filled Private Suite near Time Square,52917571,Linda,Manhattan,Midtown,Private room,122,2,12,2019-09-09,5.14,1,19,2019-07-06,2019,-8236859.742681968,4975956.629425499
15628,36318764,"Modern, Artistic, Cheap & Chic",21357175,Tomy,Manhattan,Washington Heights,Entire home/apt,107,3,1,2019-07-31,0.67,1,46,2019-07-31,2019,-8230585.776180859,4988990.985283222
15629,36322141,Charming and Spacious Harlem Nest,54634154,Qai,Manhattan,Harlem,Private room,75,2,6,2019-08-23,3.16,1,4,2019-07-19,2019,-8232491.565863239,4983268.665626338
15630,36329299,Central Park European 2 Bedroom 2 bath duplex,6524294,Natasha,Manhattan,Upper East Side,Entire home/apt,450,5,1,2019-07-26,0.6,2,319,2019-07-26,2019,-8232924.598682426,4980591.066468742
15631,36334586,4min walk to Times Square! Sleeps 5. Very clean.,262999899,Eduard,Manhattan,Hell's Kitchen,Entire home/apt,239,7,1,2019-07-09,0.45,2,2,2019-07-09,2019,-8236728.385682831,4976919.200246034
15632,36344347,Beautiful apartment /1 min walk from Time Square,119005168,Noah,Manhattan,Theater District,Entire home/apt,400,2,1,2019-07-14,0.49,1,0,2019-07-14,2019,-8236152.863915431,4976979.455924856
15633,36348332,Private bedroom in a townhouse,23254491,Klara,Manhattan,East Harlem,Private room,150,1,4,2019-08-06,2.22,2,0,2019-07-21,2019,-8231368.352201135,4983046.607236027
15634,36349092,Beautiful duplex with terrace. Up to 6 people.,273347409,Alex,Manhattan,Financial District,Entire home/apt,430,3,2,2019-08-07,1.3,1,26,2019-07-30,2019,-8238557.364916565,4968904.098416164
15635,36351333,Stunning Luxury Loft in NYC's Best Neighborhood,12268556,Carlos,Manhattan,Tribeca,Entire home/apt,349,2,5,2019-08-27,3.66,1,33,2019-08-04,2019,-8237931.749378307,4970948.382731036
15636,36356416,[Female Only]Private Room near Columbia University,118767681,Sunny,Manhattan,Upper West Side,Private room,49,1,2,2019-08-22,2.0,1,0,2019-08-14,2019,-8233898.644226867,4983243.665422748
15637,36375840,Perfectly Located Studio in FiDi has all you need!,273524881,Shannon,Manhattan,Financial District,Entire home/apt,158,7,4,2019-09-04,4.0,1,0,2019-08-26,2019,-8238510.610730432,4969347.577822773
15638,36379279,"Amazing ,quiet, cozy, 1 bedroom on Union Square E",273519401,Geraldo,Manhattan,Gramercy,Entire home/apt,299,2,1,2019-09-01,1.0,1,135,2019-09-01,2019,-8236303.145228001,4973602.77174581
15639,36379292,Little Italy Studio in Soho - Sleeps up to 4!,273544738,Jane,Manhattan,Nolita,Entire home/apt,176,2,4,2019-08-17,2.11,1,188,2019-07-19,2019,-8237181.456010359,4971322.920793159
15640,36381819,Wonderful Oasis in the heart of New York city,273560024,Thea,Manhattan,Hell's Kitchen,Private room,99,3,10,2019-09-08,4.41,1,8,2019-07-08,2019,-8235990.337458872,4977656.990483731
15641,36382148,Lower East Side 1-Bedroom,273568164,Doug,Manhattan,Lower East Side,Entire home/apt,198,30,3,2019-09-10,3.0,1,174,2019-08-18,2019,-8236240.806313157,4971067.352089967
15642,36383943,15 mins to LOVE NYC in a NEW Elegant NY Style 1BR,185936267,Serena,Manhattan,Lower East Side,Entire home/apt,210,2,3,2019-08-26,1.53,1,94,2019-07-17,2019,-8236067.14790752,4971318.514379611
15643,36386981,Comfy + Quiet 1BR Loft w/ Queen BD near EVERYTHING,273605057,Leonard,Manhattan,Chelsea,Entire home/apt,250,2,1,2019-08-25,1.0,1,140,2019-08-25,2019,-8237246.021315021,4974572.457170186
15644,36391615,Hidden gem! NYC Cabin in heart of Lower East Side!,70653354,John,Manhattan,Lower East Side,Entire home/apt,235,6,5,2019-09-06,2.24,1,309,2019-07-09,2019,-8236271.97577058,4971148.134578651
15645,36411407,Brand new 1 bedroom steps from Soho!,33917435,Mike,Manhattan,Lower East Side,Entire home/apt,150,2,4,2019-08-14,1.71,1,0,2019-07-06,2019,-8236550.274497562,4970872.008103087
15646,36412880,Massive Master Bedroom w Private Bathroom,3427758,Phil,Manhattan,Harlem,Private room,100,3,2,2019-08-19,1.07,1,112,2019-07-20,2019,-8231360.55983678,4984759.970078501
15647,36413114,Studio on West 14th Street and 7th Avenue,273772372,Richard,Manhattan,West Village,Entire home/apt,144,1,15,2019-09-11,7.14,1,18,2019-07-13,2019,-8237497.603364213,4973645.377114876
15648,36415915,Two bedroom cute apartment in the lower east side,246222122,Anna,Manhattan,East Village,Entire home/apt,198,2,6,2019-09-08,3.53,3,312,2019-07-25,2019,-8235798.8679347085,4972412.834743248
15649,36416718,BEAUTIFUL PENTHOUSE STUDIO on the UPPER WEST SIDE,22298126,Christine,Manhattan,Upper West Side,Entire home/apt,139,2,4,2019-08-25,2.5,1,70,2019-07-28,2019,-8234700.144560577,4980979.2066663
15650,36423704,"City + River Views, Large 1BR + Private Terrace!",1338608,Dan,Manhattan,Murray Hill,Entire home/apt,250,3,1,2019-07-19,0.53,1,334,2019-07-19,2019,-8234556.5424174545,4974954.480877847
15651,36425617,Designer apartment in Landmark Building,22023754,Joshua,Manhattan,Harlem,Private room,70,3,1,2019-08-12,0.91,1,345,2019-08-12,2019,-8232323.47343214,4983340.725394963
15652,36425863,Lovely Private Bedroom with Private bathroom,83554966,Tusaa,Manhattan,Upper East Side,Private room,129,1,13,2019-09-11,5.65,1,120,2019-07-07,2019,-8232483.7734988835,4980091.2116713105
15653,36426276,Studio on West Village's Best Block,9121940,Joseph,Manhattan,West Village,Entire home/apt,150,30,3,2019-09-07,3.0,2,78,2019-08-27,2019,-8237704.6576170875,4973472.01849691
15654,36444734,Sunny Upper West Side Apt. 3mins from Central Park,32987938,Alex,Manhattan,Upper West Side,Entire home/apt,143,3,5,2019-08-04,2.83,1,0,2019-07-22,2019,-8235046.348176946,4979782.490607904
15655,36446437,Midtown bedroom in Manhattan,867516,Grace,Manhattan,Murray Hill,Private room,200,1,1,2019-08-11,0.88,1,46,2019-08-11,2019,-8235547.285885515,4975179.294116973
15656,36447795,Beautiful studio Apt. in Harlem (near Red Rooster),274035866,Aurellia,Manhattan,East Harlem,Entire home/apt,110,2,4,2019-09-01,1.94,1,48,2019-07-14,2019,-8230781.6984846555,4984033.408674411
15657,36449938,Huge Private 3 Bedroom Art Apartment in Manhattan,271029539,Dominique,Manhattan,Harlem,Entire home/apt,170,1,1,2019-08-24,1.0,4,15,2019-08-24,2019,-8232657.431904521,4986091.159150668
15658,36450283,Cozy SunDrenched 1 BR close to Transportation!,53360631,Ashley,Manhattan,Washington Heights,Entire home/apt,90,4,3,2019-09-01,3.0,1,42,2019-08-19,2019,-8231326.050794633,4988378.875114402
15659,36451212,Sunny and Spacious Private Bedroom in Manhattan,271029539,Dominique,Manhattan,Harlem,Private room,60,1,4,2019-08-18,2.11,4,20,2019-07-19,2019,-8232592.866599861,4986207.3710147785
15660,36451653,Massive Master Bedroom in Manhattan Apartment,271029539,Dominique,Manhattan,Harlem,Private room,70,1,3,2019-08-17,2.0,4,12,2019-07-31,2019,-8232586.187430415,4986013.195004981
15661,36455917,Sunny&quiet paradise in the WV with open views,274103383,Maria K,Manhattan,West Village,Private room,199,1,4,2019-09-02,2.14,2,40,2019-07-20,2019,-8238015.238996402,4973250.182716442
15662,36456829,Perfectly Located Organic Getaway,6677425,Isabel,Manhattan,Upper West Side,Shared room,55,2,3,2019-08-04,1.67,2,22,2019-07-22,2019,-8233545.761441052,4982370.169100875
15663,36468375,"Girl’s Bedroom, Union Square Park",274188386,Qizhi,Manhattan,Gramercy,Private room,93,1,9,2019-09-10,4.82,1,56,2019-07-20,2019,-8236448.973760939,4973345.674322628
15664,36468409,One bedroom Manhattan Upper East Side Apartment,57502664,Omar,Manhattan,Upper East Side,Entire home/apt,120,5,1,2019-07-11,0.46,1,6,2019-07-11,2019,-8232992.503571809,4978184.647559874
15665,36471896,Private Bedroom & PRIVATE BATHROOM in Manhattan,23548340,Sarah,Manhattan,Upper East Side,Private room,95,1,3,2019-09-04,1.41,1,0,2019-07-11,2019,-8232655.205514707,4978769.660034143
15666,36473403,Best Location Studio near Time Square,274231427,Lily,Manhattan,Hell's Kitchen,Entire home/apt,169,2,3,2019-09-07,3.0,1,79,2019-08-15,2019,-8236472.3508540075,4977739.297232094
15667,36475099,Bright & Spacious One-Bedroom near Fort Tryon Park,9235554,Christina,Manhattan,Washington Heights,Entire home/apt,125,3,4,2019-09-09,3.0,1,1,2019-08-05,2019,-8230938.658966674,4990416.938965798
15668,36475746,LARGE ROOM - ENTIRE MONTH OF SEPTEMBER,144008701,Ozzy Ciao,Manhattan,Harlem,Private room,35,10,1,2019-08-31,1.0,2,0,2019-08-31,2019,-8231655.556487381,4986404.493038139
15669,36478357,"Cozy, Air-Conditioned Private Bedroom in Harlem",177932088,Joseph,Manhattan,Harlem,Private room,60,7,1,2019-08-06,0.79,1,0,2019-08-06,2019,-8232532.754074832,4984287.846088508
15670,36482416,Bedroom Minutes CENTRAL PARK!! and TIMES SQUARE!!!,131529729,Kendall,Manhattan,East Harlem,Private room,85,30,1,2019-07-14,0.48,3,317,2019-07-14,2019,-8230533.456020186,4982526.039819272
15671,36482524,Studio in the hottest Lower East side Location!,117962150,Pamela,Manhattan,Lower East Side,Entire home/apt,180,2,1,2019-08-23,1.0,1,67,2019-08-23,2019,-8236589.23631934,4971068.820856528
15672,36482809,Minutes to CENTRAL PARK and TIMES SQUARE! LOCATION,131529729,Kendall,Manhattan,East Harlem,Private room,85,25,7,2019-08-12,3.33,3,328,2019-07-13,2019,-8230523.437266014,4982346.641661459
15673,36483010,Great 1 Bedroom in Midtown East,274311461,Scott,Manhattan,Midtown,Entire home/apt,200,6,2,2019-09-02,1.82,1,133,2019-08-12,2019,-8234022.208861647,4976426.8811840555
15674,36483217,SUNNY BED! MINUTES TO CENTRAL PARK and TIME SQUARE,131529729,Kendall,Manhattan,East Harlem,Private room,85,30,3,2019-08-14,1.53,3,359,2019-07-17,2019,-8230363.137199272,4982305.468778923
15675,36487245,Trendy duplex in the very heart of Hell's Kitchen,68119814,Christophe,Manhattan,Hell's Kitchen,Private room,90,5,1,2019-08-24,1.0,1,0,2019-08-24,2019,-8236393.314015544,4977599.670122224
15676,36494989,A wide private room in Manhattan(For two people),107329764,Hr,Manhattan,Midtown,Shared room,60,5,3,2019-08-09,1.73,2,19,2019-07-24,2019,-8236215.202830274,4975699.470068049
15677,36501854,Stunning Loft-Style Apt by Madison Square Park,33616377,Cassandra,Manhattan,Midtown,Entire home/apt,195,2,1,2019-09-01,1.0,1,31,2019-09-01,2019,-8235579.568537845,4974729.672810725
15678,36512944,Private Room in New York,28799346,Carlos & Lina,Manhattan,Hell's Kitchen,Private room,108,2,3,2019-08-21,2.65,1,70,2019-08-11,2019,-8236472.3508540075,4976860.41457608
15679,36513442,"★Premier Room One Queen Bed, City View★",274507936,Canal Loft,Manhattan,Chinatown,Private room,129,1,8,2019-08-25,3.75,4,313,2019-07-12,2019,-8237066.796934842,4970328.59047417
15680,36514433,Central Park Cozy Apartment - Ready Last Minute,274524270,Guilherme,Manhattan,Upper East Side,Entire home/apt,190,1,4,2019-07-25,2.0,1,335,2019-07-16,2019,-8232501.58461741,4978218.453859483
15681,36514576,Stunning Prime Nolita/Soho 2-Bed Apartment,274526217,John,Manhattan,Chinatown,Entire home/apt,549,4,7,2019-09-09,5.38,1,239,2019-08-06,2019,-8237181.456010359,4970841.164672451
15682,36517175,"MIDTOWN, 2-bdrm luxury condo. Extraordinary value",133288905,Cherie,Manhattan,Midtown,Entire home/apt,279,3,1,2019-09-06,1.0,4,3,2019-09-06,2019,-8234684.559831866,4975812.619351472
15683,36517770,"Private and cozy room in Murray Hill, Manhattan",10609666,Arthur,Manhattan,Murray Hill,Private room,105,1,2,2019-09-08,2.0,2,271,2019-09-02,2019,-8234854.87865278,4975274.804574868
15684,36520889,"Spacious, Clean, Sunny, Midtown East Manhattan APT",34946363,Opeyemi,Manhattan,Midtown,Shared room,85,1,2,2019-07-24,1.02,1,69,2019-07-17,2019,-8233865.248379628,4976734.026583505
15685,36525104,Comfy Room in a Clean Shared Space!,22239048,Efthemia,Manhattan,East Harlem,Private room,70,3,1,2019-07-16,0.51,1,0,2019-07-16,2019,-8232145.362246873,4981751.122233453
15686,36525317,Great & Convenient Private Room in Times Square!!!,82208124,Yang,Manhattan,Hell's Kitchen,Private room,118,4,5,2019-09-04,2.68,2,157,2019-07-20,2019,-8237253.813679377,4977239.588364943
